DatasetName	SSA_SMA	HEL_LEL	MCS_SCS	MG_IES	OMIM_IES	UNIPROT_IES	BioGRID_IES	Reactomepathway_IES	IntAct_IES
17433737	null	null	18.0	19.0	19.0	17.0	null	null	null
26145164	null	17.0	18.0	null	null	17.0	null	null	null
10642597	null	null	null	null	null	17.0	null	null	null
8401576	null	17.0	18.0	null	19.0	17.0	null	null	null
9665406	null	null	null	19.0	19.0	17.0	null	null	null
20118494	11.777288105098016	null	null	null	null	12.947432051867926	5.534863961112757	5.704542513661255	null
15622525	null	null	18.0	null	null	17.0	null	null	null
26304966	null	null	null	19.0	19.0	null	null	null	null
8401578	null	null	null	19.0	null	17.0	null	null	null
16061643	null	null	18.0	null	null	17.0	null	null	null
18695058	null	null	18.0	19.0	19.0	17.0	null	null	null
22267527	null	null	18.0	null	null	null	null	null	null
20843640	11.777288105098016	null	null	null	null	null	null	null	null
14967414	null	null	null	null	null	null	10.0	10.0	null
27363716	11.777288105098016	null	null	19.0	19.0	17.0	null	null	null
8824807	null	null	11.98791025242275	null	19.0	null	null	null	null
16837472	null	null	18.0	null	19.0	17.0	null	null	null
23581886	18.0	null	null	null	null	17.0	null	null	null
12091484	null	17.0	18.0	null	null	17.0	null	null	null
8702496	null	null	18.0	null	null	null	null	null	null
21902819	11.777288105098016	10.868768711240618	18.0	null	null	17.0	null	null	null
17360334	null	null	18.0	null	null	17.0	null	null	null
26980729	null	null	18.0	null	19.0	17.0	null	null	null
19597094	null	null	18.0	null	null	17.0	null	null	null
18756473	null	null	null	null	null	17.0	null	null	null
26642834	null	null	18.0	null	null	17.0	null	null	null
15093691	11.777288105098016	9.482474350120727	10.042000103367437	null	null	null	null	null	null
22642865	12.470435285657961	null	null	null	null	13.640579232427871	null	10.0	null
12788071	null	11.967380999908727	null	19.0	null	17.0	null	null	null
15467982	null	17.0	null	19.0	19.0	17.0	null	null	null
26483087	null	null	null	null	null	17.0	null	null	null
15054092	null	17.0	18.0	null	null	17.0	10.0	10.0	null
15609522	null	null	18.0	null	19.0	17.0	null	null	null
20060621	null	null	null	null	null	17.0	null	null	null
19793862	null	null	null	19.0	19.0	17.0	null	null	null
18068248	null	null	null	null	null	null	6.451154692986912	5.704542513661255	null
22678813	null	17.0	18.0	19.0	null	17.0	null	null	null
30381462	null	null	null	null	null	null	6.297004013159654	null	null
15538743	11.084140924538072	11.274233819348781	null	null	null	null	null	null	null
20530721	10.390993743978127	null	null	null	null	null	null	null	null
12671900	null	null	18.0	19.0	19.0	17.0	null	null	null
27581854	null	null	null	null	null	17.0	null	null	null
24263156	18.0	10.581086638788836	11.98791025242275	null	null	null	null	null	null
29463886	10.678675816429907	null	null	null	null	17.0	null	null	null
25985138	null	null	18.0	19.0	19.0	null	null	null	null
28211990	null	null	18.0	null	19.0	17.0	null	null	null
16947863	null	null	null	19.0	19.0	17.0	null	null	null
28862745	null	null	null	19.0	19.0	17.0	null	null	null
30976111	null	null	null	null	null	17.0	null	null	null
14713311	null	null	18.0	19.0	null	17.0	null	null	null
16188863	null	null	18.0	null	null	null	null	null	null
16620303	null	17.0	null	null	null	null	null	null	null
18768436	null	12.660528180468672	null	null	null	null	6.451154692986912	10.0	null
11723166	11.084140924538072	null	11.294763071862805	null	null	null	null	null	null
18768433	null	null	18.0	null	null	17.0	null	null	null
22341973	null	null	null	19.0	19.0	null	null	null	null
16935860	null	null	18.0	19.0	19.0	17.0	null	null	null
22341972	null	17.0	null	null	null	17.0	null	null	null
1521731	null	null	null	null	null	17.0	null	null	null
22341971	null	17.0	null	null	null	17.0	null	null	null
22341970	null	17.0	18.0	null	null	null	null	null	null
28778995	12.470435285657961	13.065993288576836	11.98791025242275	19.0	19.0	17.0	null	null	null
16960814	null	null	null	19.0	19.0	17.0	null	null	null
27164704	11.777288105098016	null	null	19.0	19.0	17.0	null	null	null
28211982	18.0	null	null	null	null	17.0	null	null	null
27164707	null	null	null	null	19.0	17.0	null	null	null
25546680	null	17.0	18.0	null	19.0	17.0	null	null	null
16960811	null	17.0	18.0	null	19.0	17.0	null	null	null
19479957	null	null	18.0	null	19.0	17.0	null	null	null
26869393	null	17.0	18.0	null	19.0	17.0	null	null	null
30511002	null	null	18.0	19.0	null	17.0	null	null	null
22341969	null	null	null	null	null	17.0	null	null	null
8616088	null	null	18.0	null	null	null	10.0	null	null
16960806	null	null	null	null	19.0	17.0	null	null	null
8401535	null	null	18.0	null	null	17.0	null	null	null
16960809	null	null	null	null	19.0	null	null	null	null
16960803	12.470435285657961	null	11.294763071862805	null	null	null	null	null	null
24422972	12.470435285657961	null	null	null	null	null	null	null	null
20818663	11.777288105098016	null	null	19.0	19.0	null	null	null	null
16960802	null	null	null	null	null	17.0	null	null	null
16960801	null	null	null	null	19.0	17.0	null	null	null
22353940	null	17.0	18.0	19.0	19.0	17.0	null	null	null
26184788	null	null	18.0	null	null	null	null	null	null
28211974	null	17.0	18.0	19.0	19.0	17.0	null	null	null
12632327	null	17.0	null	null	19.0	17.0	null	null	null
7596406	11.084140924538072	17.0	null	null	null	12.947432051867926	null	null	null
2144212	null	null	18.0	null	null	null	null	null	null
12632326	null	null	null	null	null	17.0	null	null	null
12632325	null	null	18.0	19.0	19.0	17.0	null	null	null
15590697	null	null	18.0	19.0	19.0	17.0	null	null	null
18005151	null	null	18.0	19.0	19.0	17.0	null	null	null
17805552	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18766995	null	17.0	18.0	null	null	17.0	null	null	null
9660941	null	17.0	null	null	19.0	17.0	null	null	null
12750732	null	17.0	18.0	19.0	19.0	17.0	null	null	null
1352287	null	null	18.0	null	null	17.0	null	null	null
25527264	null	17.0	18.0	19.0	19.0	null	null	null	null
9405633	null	null	null	19.0	19.0	17.0	null	null	null
24798265	null	null	18.0	19.0	null	17.0	null	null	null
11351273	null	null	null	19.0	null	17.0	null	null	null
19370764	null	null	null	19.0	19.0	17.0	null	null	null
11399210	null	null	18.0	19.0	19.0	17.0	null	null	null
7682675	null	null	18.0	19.0	19.0	null	null	null	null
15852235	null	null	18.0	19.0	19.0	17.0	null	null	null
15575056	null	null	null	null	null	17.0	null	null	null
12507422	null	11.967380999908727	null	null	null	17.0	null	null	null
15347381	11.084140924538072	null	null	null	null	null	null	null	null
10947946	null	null	18.0	19.0	19.0	17.0	null	null	null
19849666	null	null	null	null	null	17.0	null	null	null
12928496	null	null	null	19.0	19.0	null	null	null	null
17805561	18.0	null	12.681057432982694	19.0	null	17.0	null	null	null
25289672	null	null	18.0	null	null	null	null	null	null
14577811	null	null	18.0	19.0	19.0	17.0	null	null	null
21177256	null	17.0	18.0	null	19.0	17.0	null	null	null
28644393	null	null	18.0	19.0	19.0	17.0	null	null	null
21454443	null	null	18.0	19.0	19.0	17.0	null	null	null
19837698	null	null	18.0	null	null	17.0	null	null	null
7704558	null	17.0	null	null	null	17.0	null	null	null
25324550	null	null	null	null	null	null	6.451154692986912	5.704542513661255	null
7704557	null	null	18.0	null	null	17.0	null	null	null
17654016	null	null	null	19.0	19.0	17.0	null	null	null
24180393	18.0	null	null	null	null	null	null	null	null
27686364	18.0	null	null	null	null	12.947432051867926	null	null	null
16673358	null	null	null	19.0	19.0	17.0	null	null	null
11159512	null	null	null	19.0	19.0	null	null	null	null
23510774	11.777288105098016	17.0	null	19.0	19.0	17.0	null	null	null
18284401	null	17.0	null	null	null	17.0	null	null	null
21684747	null	null	null	null	null	17.0	null	null	null
24808179	null	null	18.0	19.0	null	17.0	null	null	null
18321925	null	17.0	18.0	19.0	19.0	17.0	null	null	null
15590663	11.777288105098016	17.0	18.0	null	null	17.0	null	null	null
12941468	null	null	null	null	null	null	10.0	10.0	null
26662512	null	null	18.0	19.0	null	null	null	null	null
18524658	null	null	18.0	19.0	19.0	17.0	null	null	null
23762408	null	null	18.0	null	null	17.0	null	null	null
22135231	11.084140924538072	null	null	null	null	null	6.132700961868378	6.2641583015966775	null
9405644	null	null	18.0	19.0	null	17.0	null	null	null
22865906	null	17.0	18.0	null	null	17.0	null	null	null
16266977	null	17.0	null	null	null	12.947432051867926	null	null	null
20562447	null	null	null	null	null	12.947432051867926	null	null	null
27493029	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19597492	null	17.0	null	null	null	null	null	null	null
25804400	null	17.0	null	19.0	19.0	17.0	null	null	null
8956055	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19597491	null	17.0	null	null	null	null	null	null	null
17150192	null	17.0	18.0	null	null	17.0	null	null	null
8956050	null	17.0	18.0	null	null	17.0	null	null	null
8956052	null	null	18.0	null	null	17.0	null	null	null
12424590	null	null	18.0	19.0	19.0	17.0	null	null	null
27302843	null	null	18.0	19.0	null	17.0	null	null	null
2437584	null	null	18.0	null	null	17.0	null	null	null
21128281	null	null	18.0	null	null	null	null	null	null
16925563	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8055142	null	null	11.98791025242275	null	null	null	null	null	null
15347343	null	null	null	null	null	17.0	null	null	null
9826672	11.777288105098016	10.581086638788836	10.60161589130286	null	null	null	null	null	null
12701758	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8956045	null	null	18.0	19.0	19.0	17.0	null	null	null
8956044	null	null	18.0	null	19.0	17.0	null	null	null
19000169	null	null	18.0	19.0	null	17.0	null	null	null
8956040	null	17.0	18.0	19.0	19.0	17.0	null	null	null
25062956	null	17.0	null	null	null	12.947432051867926	null	null	null
29044499	null	null	18.0	null	null	17.0	null	null	null
8956046	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8598637	null	null	18.0	null	19.0	17.0	null	null	null
8956049	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18247425	null	null	18.0	19.0	19.0	17.0	null	null	null
8956048	null	null	18.0	null	null	17.0	null	null	null
12424587	null	17.0	18.0	null	null	17.0	null	null	null
17962394	null	17.0	18.0	19.0	19.0	17.0	null	null	null
28379183	null	null	18.0	19.0	19.0	17.0	null	null	null
23522784	18.0	null	null	null	19.0	17.0	null	null	null
10477434	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9063431	null	null	18.0	19.0	19.0	17.0	null	null	null
23519153	9.580063527761798	null	10.37847233998865	null	null	null	2.800496451693174	null	null
22174841	null	null	18.0	null	19.0	17.0	null	null	null
9371798	null	null	null	null	null	17.0	null	null	null
12519420	null	null	18.0	null	null	17.0	null	null	null
7669671	null	null	18.0	null	null	17.0	null	null	null
7669672	null	null	18.0	19.0	19.0	17.0	null	null	null
23042809	null	null	null	19.0	19.0	null	null	null	null
16675967	12.875900393766127	null	null	13.341721377888732	null	12.947432051867926	null	null	null
10644174	null	null	18.0	null	19.0	17.0	null	null	null
22135276	null	null	18.0	null	null	17.0	null	null	null
17438386	11.777288105098016	11.274233819348781	null	null	null	null	null	null	null
29235198	null	null	18.0	19.0	19.0	17.0	null	null	null
21946351	12.470435285657961	10.714618031413359	null	null	null	null	null	null	null
20562464	null	null	18.0	19.0	null	17.0	null	null	null
12786754	null	null	null	19.0	19.0	17.0	null	null	null
16648378	null	null	null	19.0	null	17.0	null	null	null
2714791	null	null	null	19.0	19.0	17.0	null	null	null
16648375	null	17.0	18.0	null	null	17.0	null	null	null
29970384	null	null	18.0	null	null	17.0	null	null	null
12786758	null	17.0	18.0	19.0	19.0	17.0	null	null	null
2726768	null	null	null	null	null	17.0	null	null	null
10477430	null	null	18.0	null	null	17.0	null	null	null
30478443	null	10.581086638788836	10.60161589130286	null	null	null	null	null	null
10477432	null	17.0	18.0	null	null	17.0	null	null	null
12786757	null	null	18.0	null	null	17.0	null	null	null
1717157	null	null	18.0	null	null	17.0	null	null	null
8728326	null	null	18.0	null	null	17.0	null	null	null
25131214	null	null	18.0	null	null	null	null	null	null
8395937	null	null	18.0	19.0	19.0	17.0	null	null	null
16301867	null	null	18.0	null	null	17.0	null	null	null
27164683	10.678675816429907	null	null	null	null	17.0	null	null	null
11827995	null	null	null	null	19.0	17.0	null	null	null
26253506	12.470435285657961	null	null	19.0	19.0	17.0	null	null	null
1303271	null	null	18.0	null	19.0	17.0	null	null	null
22461449	11.371822996989852	null	null	null	null	null	null	4.200465116884981	null
28902413	null	null	18.0	19.0	19.0	null	null	null	null
16891658	11.777288105098016	null	18.0	null	19.0	17.0	null	null	null
1303275	null	17.0	18.0	null	null	17.0	null	null	null
26938784	null	null	18.0	19.0	19.0	17.0	null	null	null
17937387	null	null	18.0	19.0	19.0	17.0	null	null	null
17428918	null	17.0	null	null	null	17.0	null	null	null
1303281	null	null	null	null	19.0	17.0	null	null	null
7525883	18.0	null	null	null	null	null	null	null	null
19176457	null	null	null	null	null	17.0	null	null	null
23039266	null	17.0	18.0	19.0	null	17.0	null	null	null
24194943	null	null	18.0	19.0	null	17.0	null	null	null
18345974	11.084140924538072	null	11.98791025242275	null	null	null	10.0	10.0	null
16240368	null	17.0	18.0	19.0	19.0	17.0	null	null	null
27422687	null	null	18.0	19.0	19.0	17.0	null	null	null
16240366	null	17.0	18.0	null	null	17.0	null	null	null
16240363	null	null	18.0	19.0	null	17.0	null	null	null
15876275	null	null	18.0	null	null	17.0	null	null	null
19729836	11.084140924538072	null	11.294763071862805	13.341721377888732	13.410735066629027	12.947432051867926	null	null	null
1303257	null	null	18.0	19.0	19.0	17.0	null	null	null
26420286	null	17.0	18.0	null	null	17.0	null	null	null
8045708	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19683999	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18825883	null	17.0	18.0	null	19.0	17.0	null	null	null
16240359	null	null	null	null	null	17.0	null	null	null
12111381	null	null	18.0	19.0	19.0	17.0	null	null	null
16240353	null	17.0	18.0	19.0	null	17.0	null	null	null
16325861	null	17.0	18.0	19.0	19.0	17.0	null	null	null
23208507	18.0	null	11.98791025242275	null	null	null	10.0	null	null
15337980	null	17.0	null	null	null	17.0	null	null	null
18585682	12.470435285657961	null	null	null	null	null	null	null	null
23798412	null	null	18.0	null	null	null	null	null	null
27784853	null	null	18.0	null	null	null	null	null	null
8741319	null	17.0	18.0	null	null	17.0	null	null	null
27434672	null	null	11.98791025242275	19.0	19.0	17.0	null	null	null
1303265	null	null	null	null	null	17.0	null	null	null
29607243	null	null	18.0	null	null	17.0	null	null	null
22507317	10.678675816429907	17.0	18.0	null	null	12.947432051867926	10.0	null	null
23918763	null	null	null	null	null	17.0	null	null	null
1303262	18.0	null	null	19.0	null	17.0	null	null	null
20346720	null	null	null	19.0	19.0	17.0	null	null	null
1303264	null	null	null	null	19.0	17.0	null	null	null
16240349	null	null	18.0	null	null	17.0	null	null	null
8669466	null	null	null	null	null	17.0	null	null	null
16470690	null	null	null	null	null	17.0	null	null	null
1303239	null	17.0	18.0	null	null	17.0	null	null	null
12544487	null	null	null	19.0	19.0	17.0	null	null	null
9405671	null	null	null	null	19.0	null	null	null	null
21802533	null	null	18.0	null	null	null	null	null	null
20332100	null	null	null	19.0	19.0	null	null	null	null
8104633	null	17.0	18.0	null	null	17.0	null	null	null
16950593	null	17.0	null	null	null	null	10.0	10.0	null
11852909	10.390993743978127	null	null	null	null	null	null	null	null
11485765	null	null	null	19.0	19.0	17.0	null	null	null
26841242	null	null	null	null	null	17.0	null	null	null
24424126	null	null	18.0	null	null	null	null	null	null
29620237	null	null	18.0	null	null	null	null	null	null
12796143	null	null	18.0	null	null	null	null	null	null
2246854	null	null	18.0	null	null	17.0	null	null	null
16612335	null	null	18.0	null	null	17.0	null	null	null
21334567	11.084140924538072	null	null	null	null	null	null	null	null
28404607	null	17.0	11.98791025242275	19.0	19.0	17.0	null	null	null
9122265	null	null	18.0	null	null	17.0	null	null	null
11316854	null	null	18.0	19.0	19.0	17.0	null	null	null
16240336	null	null	18.0	19.0	19.0	17.0	null	null	null
19695909	null	null	18.0	null	null	null	null	null	null
25495949	null	null	18.0	null	null	null	null	null	null
18583042	11.777288105098016	17.0	18.0	null	null	17.0	null	null	null
24084495	null	17.0	18.0	19.0	19.0	17.0	null	null	null
23918746	null	null	18.0	null	null	null	null	null	null
26456284	null	null	null	null	19.0	17.0	null	null	null
28644346	null	null	18.0	null	19.0	17.0	null	null	null
28345837	null	17.0	null	19.0	19.0	17.0	null	null	null
28306225	18.0	null	18.0	19.0	19.0	17.0	null	null	null
27007844	null	null	18.0	null	null	null	null	null	null
21633164	11.084140924538072	11.967380999908727	null	null	14.103882247188972	13.640579232427871	null	null	null
21633166	11.777288105098016	11.967380999908727	null	null	null	12.947432051867926	null	null	null
12928484	18.0	10.868768711240618	null	null	null	12.947432051867926	null	null	null
